Sample;Ch1;Ch2 
1104;0.0;0.0019607844296842813
1105;0.01274509821087122;0.0049019609577953815
1106;0.0058823530562222;0.0009803922148421407
1107;0.003921568859368563;0.0058823530562222
1108;-0.006862745154649019;0.003921568859368563
1109;0.013725490309298038;0.003921568859368563
1110;0.0;0.006862745154649019
1111;0.0;0.0049019609577953815
1112;-0.008823529817163944;0.0009803922148421407
1113;0.0;0.009803921915590763
1114;-0.003921568859368563;0.007843137718737125
1115;0.0049019609577953815;0.0
1116;-0.0058823530562222;0.0019607844296842813
1117;0.0009803922148421407;-0.0049019609577953815
1118;0.010784314014017582;0.008823529817163944
1119;-0.0029411765281111;0.0058823530562222
1120;0.008823529817163944;0.0019607844296842813
1121;0.0019607844296842813;0.007843137718737125
1122;0.009803921915590763;-0.0019607844296842813
1123;0.0;0.0009803922148421407
1124;0.007843137718737125;0.0058823530562222
1125;0.02549019642174244;0.008823529817163944
1126;0.010784314014017582;0.0058823530562222
1127;0.013725490309298038;0.007843137718737125
1128;0.003921568859368563;-0.0019607844296842813
1129;0.003921568859368563;0.010784314014017582
1130;-0.0049019609577953815;0.010784314014017582
1131;0.01274509821087122;0.0029411765281111
1132;-0.009803921915590763;0.008823529817163944
1133;-0.003921568859368563;0.0
1134;0.01568627543747425;0.0049019609577953815
1135;0.0;0.009803921915590763
1136;-0.006862745154649019;0.01274509821087122
1137;0.01666666753590107;0.01764705963432789
1138;-0.007843137718737125;0.009803921915590763
1139;-0.0117647061124444;0.006862745154649019
1140;0.0009803922148421407;0.0
1141;-0.008823529817163944;0.0058823530562222
1142;0.01666666753590107;0.0009803922148421407
1143;-0.0058823530562222;0.0029411765281111
1144;0.007843137718737125;-0.0029411765281111
1145;0.014705882407724857;-0.0029411765281111
1146;0.0049019609577953815;0.008823529817163944
1147;0.013725490309298038;0.003921568859368563
1148;-0.008823529817163944;0.003921568859368563
1149;-0.0019607844296842813;0.003921568859368563
1150;0.01764705963432789;-0.0029411765281111
1151;-0.006862745154649019;0.006862745154649019
1152;0.003921568859368563;-0.0049019609577953815
1153;0.009803921915590763;0.0058823530562222
1154;0.008823529817163944;0.0009803922148421407
1155;-0.006862745154649019;-0.006862745154649019
1156;0.0;0.018627451732754707
1157;0.0009803922148421407;-0.003921568859368563
1158;0.0058823530562222;0.0117647061124444
1159;0.0029411765281111;0.006862745154649019
1160;0.01666666753590107;0.0049019609577953815
1161;0.0029411765281111;0.006862745154649019
1162;-0.0058823530562222;-0.0019607844296842813
1163;0.003921568859368563;0.014705882407724857
1164;-0.0029411765281111;0.014705882407724857
1165;0.013725490309298038;-0.008823529817163944
1166;0.014705882407724857;-0.008823529817163944
1167;0.0019607844296842813;0.0049019609577953815
1168;-0.0058823530562222;0.0019607844296842813
1169;0.0117647061124444;-0.006862745154649019
1170;-0.008823529817163944;0.008823529817163944
1171;0.0019607844296842813;0.0058823530562222
1172;0.010784314014017582;0.0029411765281111
1173;0.0029411765281111;0.006862745154649019
1174;0.009803921915590763;0.010784314014017582
1175;-0.008823529817163944;0.0049019609577953815
1176;0.0058823530562222;0.01568627543747425
1177;0.0;-0.0019607844296842813
1178;-0.014705882407724857;0.0117647061124444
1179;0.0058823530562222;0.0117647061124444
1180;0.009803921915590763;0.0058823530562222
1181;0.008823529817163944;0.009803921915590763
1182;0.009803921915590763;0.0049019609577953815
1183;0.0019607844296842813;0.0058823530562222
1184;-0.01274509821087122;0.0058823530562222
1185;-0.01568627543747425;0.007843137718737125
1186;0.0009803922148421407;0.01274509821087122
1187;0.0049019609577953815;0.0009803922148421407
1188;-0.0029411765281111;0.0
1189;-0.0029411765281111;0.0009803922148421407
1190;-0.0019607844296842813;0.0058823530562222
1191;0.0;0.007843137718737125
1192;0.0009803922148421407;0.009803921915590763
1193;0.0049019609577953815;-0.003921568859368563
1194;-0.006862745154649019;0.007843137718737125
1195;0.01764705963432789;0.003921568859368563
1196;0.006862745154649019;0.0009803922148421407
1197;-0.01274509821087122;-0.0019607844296842813
1198;-0.0029411765281111;0.0
1199;0.013725490309298038;0.010784314014017582
1200;0.006862745154649019;0.0117647061124444
1201;-0.0049019609577953815;-0.0019607844296842813
1202;0.0029411765281111;-0.0049019609577953815
1203;0.013725490309298038;0.0
1204;-0.0049019609577953815;0.0049019609577953815
1205;0.0;0.003921568859368563
1206;-0.010784314014017582;0.006862745154649019
1207;0.013725490309298038;0.010784314014017582
1208;0.0029411765281111;0.0009803922148421407
1209;0.0029411765281111;0.0009803922148421407
1210;-0.0049019609577953815;0.0117647061124444
1211;0.0019607844296842813;0.009803921915590763
1212;0.0029411765281111;0.0
1213;-0.0058823530562222;0.01274509821087122
1214;0.0029411765281111;0.0
1215;0.008823529817163944;0.0117647061124444
1216;0.0029411765281111;-0.003921568859368563
1217;0.0117647061124444;0.0019607844296842813
1218;-0.003921568859368563;0.008823529817163944
1219;0.003921568859368563;0.0019607844296842813
1220;0.006862745154649019;0.007843137718737125
1221;-0.009803921915590763;0.0
1222;0.009803921915590763;0.007843137718737125
1223;0.0019607844296842813;0.0029411765281111
1224;0.0058823530562222;0.008823529817163944
1225;0.021568628028035164;0.0029411765281111
1226;0.0009803922148421407;0.0019607844296842813
1227;-0.0019607844296842813;0.0029411765281111
1228;-0.007843137718737125;0.003921568859368563
1229;0.003921568859368563;0.0
1230;0.01274509821087122;0.0009803922148421407
1231;0.010784314014017582;0.0049019609577953815
1232;-0.0058823530562222;0.0117647061124444
1233;0.01274509821087122;-0.0019607844296842813
1234;0.022549020126461983;0.01274509821087122
1235;-0.006862745154649019;0.0058823530562222
1236;0.01568627543747425;-0.003921568859368563
1237;0.009803921915590763;0.003921568859368563
1238;0.006862745154649019;0.018627451732754707
1239;0.0058823530562222;0.0
1240;0.0029411765281111;0.007843137718737125
1241;0.01274509821087122;0.0009803922148421407
1242;0.01274509821087122;0.009803921915590763
1243;0.007843137718737125;0.006862745154649019
1244;0.003921568859368563;0.013725490309298038
1245;0.0058823530562222;0.0058823530562222
1246;0.01274509821087122;0.008823529817163944
1247;-0.003921568859368563;0.010784314014017582
1248;0.0;0.010784314014017582
1249;-0.0029411765281111;0.0058823530562222
1250;-0.013725490309298038;0.0049019609577953815
1251;-0.0058823530562222;0.0029411765281111
1252;-0.014705882407724857;0.01274509821087122
1253;0.0058823530562222;0.0019607844296842813
1254;0.027450980618596077;0.0
1255;0.0117647061124444;0.008823529817163944
1256;0.0;0.0019607844296842813
1257;0.0019607844296842813;0.0049019609577953815
1258;0.01274509821087122;0.007843137718737125
1259;0.0009803922148421407;0.0049019609577953815
1260;-0.003921568859368563;-0.0019607844296842813
1261;-0.008823529817163944;-0.0029411765281111
1262;0.01764705963432789;0.006862745154649019
1263;0.0049019609577953815;0.0049019609577953815
1264;0.0009803922148421407;0.0058823530562222
1265;0.01568627543747425;0.006862745154649019
1266;0.0009803922148421407;0.007843137718737125
1267;0.007843137718737125;0.0
1268;-0.0049019609577953815;0.008823529817163944
1269;-0.006862745154649019;-0.0019607844296842813
1270;0.01568627543747425;0.007843137718737125
1271;-0.0058823530562222;0.0029411765281111
1272;-0.007843137718737125;0.0058823530562222
1273;-0.003921568859368563;-0.003921568859368563
1274;0.0;0.003921568859368563
1275;0.009803921915590763;0.0009803922148421407
1276;-0.01274509821087122;0.008823529817163944
1277;0.0058823530562222;0.008823529817163944
1278;-0.0029411765281111;-0.0049019609577953815
1279;0.0058823530562222;0.006862745154649019
1280;0.008823529817163944;0.0049019609577953815
1281;0.008823529817163944;0.014705882407724857
1282;0.0019607844296842813;0.007843137718737125
1283;-0.0049019609577953815;0.010784314014017582
1284;0.007843137718737125;0.0058823530562222
1285;-0.010784314014017582;-0.0029411765281111
1286;-0.006862745154649019;-0.003921568859368563
1287;0.0009803922148421407;0.013725490309298038
1288;0.014705882407724857;0.0117647061124444
1289;-0.01274509821087122;0.006862745154649019
1290;0.010784314014017582;0.007843137718737125
1291;-0.009803921915590763;0.018627451732754707
1292;0.01666666753590107;0.013725490309298038
1293;0.01274509821087122;0.0117647061124444
1294;0.0058823530562222;0.014705882407724857
1295;0.01274509821087122;0.008823529817163944
1296;-0.0029411765281111;-0.006862745154649019
1297;0.009803921915590763;0.0009803922148421407
1298;-0.014705882407724857;0.013725490309298038
1299;0.0019607844296842813;0.0
1300;-0.003921568859368563;0.010784314014017582
1301;0.0009803922148421407;0.008823529817163944
1302;0.0058823530562222;0.013725490309298038
1303;-0.0029411765281111;0.006862745154649019
1304;0.013725490309298038;0.0029411765281111
1305;0.01568627543747425;0.0049019609577953815
1306;0.0058823530562222;0.0009803922148421407
1307;-0.0019607844296842813;0.007843137718737125
1308;0.0019607844296842813;0.0009803922148421407
1309;-0.0117647061124444;0.0049019609577953815
1310;0.0;0.0019607844296842813
1311;-0.003921568859368563;0.01666666753590107
1312;-0.0029411765281111;0.007843137718737125
1313;0.010784314014017582;0.003921568859368563
1314;0.0019607844296842813;0.008823529817163944
1315;-0.010784314014017582;0.019607843831181526
1316;0.006862745154649019;0.003921568859368563
1317;-0.007843137718737125;0.003921568859368563
1318;-0.0019607844296842813;0.008823529817163944
1319;0.0117647061124444;-0.0058823530562222
1320;0.0019607844296842813;0.014705882407724857
1321;0.003921568859368563;0.0117647061124444
1322;-0.027450980618596077;0.0
1323;0.0009803922148421407;0.0058823530562222
1324;-0.0019607844296842813;0.0019607844296842813
1325;-0.009803921915590763;0.018627451732754707
1326;-0.0049019609577953815;0.0009803922148421407
1327;-0.008823529817163944;0.003921568859368563
1328;0.010784314014017582;0.0
1329;0.0058823530562222;0.018627451732754707
1330;-0.0029411765281111;-0.0029411765281111
1331;-0.006862745154649019;0.0235294122248888
1332;0.006862745154649019;0.007843137718737125
1333;0.009803921915590763;0.019607843831181526
1334;-0.009803921915590763;-0.01274509821087122
1335;-0.007843137718737125;0.014705882407724857
1336;0.006862745154649019;0.01568627543747425
1337;-0.006862745154649019;0.013725490309298038
1338;-0.0049019609577953815;0.008823529817163944
1339;-0.003921568859368563;0.0009803922148421407
1340;0.003921568859368563;0.01568627543747425
1341;0.010784314014017582;0.007843137718737125
1342;0.006862745154649019;0.0029411765281111
1343;0.007843137718737125;0.01274509821087122
1344;-0.003921568859368563;0.0049019609577953815
1345;0.0058823530562222;-0.0029411765281111
1346;-0.013725490309298038;0.01568627543747425
1347;-0.01274509821087122;0.006862745154649019
1348;0.014705882407724857;0.0049019609577953815
1349;0.0019607844296842813;0.006862745154649019
1350;0.010784314014017582;0.009803921915590763
1351;0.008823529817163944;0.003921568859368563
1352;0.020588235929608345;0.0
1353;-0.028431372717022896;-0.010784314014017582
1354;-0.007843137718737125;0.013725490309298038
1355;0.01666666753590107;0.0009803922148421407
1356;0.003921568859368563;0.01274509821087122
1357;0.013725490309298038;0.009803921915590763
1358;0.0049019609577953815;0.0049019609577953815
1359;-0.0029411765281111;0.010784314014017582
1360;0.009803921915590763;-0.0019607844296842813
1361;0.0009803922148421407;0.003921568859368563
1362;0.0019607844296842813;0.0019607844296842813
1363;-0.0019607844296842813;0.006862745154649019
1364;0.01274509821087122;0.006862745154649019
1365;-0.01568627543747425;0.003921568859368563
1366;0.003921568859368563;0.0009803922148421407
1367;-0.006862745154649019;-0.0049019609577953815
1368;0.008823529817163944;0.007843137718737125
1369;0.008823529817163944;0.0117647061124444
1370;0.003921568859368563;0.0049019609577953815
1371;-0.0029411765281111;0.006862745154649019
1372;0.0;0.007843137718737125
1373;-0.0117647061124444;-0.0019607844296842813
1374;-0.0019607844296842813;0.007843137718737125
1375;-0.0029411765281111;0.01274509821087122
1376;-0.01764705963432789;0.009803921915590763
1377;-0.0235294122248888;0.008823529817163944
1378;0.0019607844296842813;0.01274509821087122
1379;0.009803921915590763;0.0117647061124444
1380;0.008823529817163944;0.009803921915590763
1381;0.007843137718737125;0.0049019609577953815
1382;0.010784314014017582;0.0058823530562222
1383;0.003921568859368563;0.0
1384;-0.0019607844296842813;0.014705882407724857
1385;0.010784314014017582;-0.0019607844296842813
1386;0.022549020126461983;0.0019607844296842813
1387;-0.01568627543747425;-0.0019607844296842813
1388;0.014705882407724857;0.010784314014017582
1389;-0.003921568859368563;-0.0029411765281111
1390;0.013725490309298038;0.010784314014017582
1391;0.013725490309298038;0.0058823530562222
1392;0.0058823530562222;0.010784314014017582
1393;0.0058823530562222;-0.0049019609577953815
1394;0.0029411765281111;0.0049019609577953815
1395;-0.0058823530562222;0.01274509821087122
1396;-0.0019607844296842813;0.013725490309298038
1397;0.01764705963432789;0.006862745154649019
1398;-0.008823529817163944;0.0
1399;0.007843137718737125;0.014705882407724857
1400;-0.0019607844296842813;0.007843137718737125
1401;0.009803921915590763;0.0049019609577953815
1402;-0.01274509821087122;0.009803921915590763
1403;-0.003921568859368563;0.006862745154649019
1404;0.006862745154649019;0.0058823530562222
1405;-0.0019607844296842813;0.0058823530562222
1406;0.007843137718737125;0.006862745154649019
1407;0.0019607844296842813;0.003921568859368563
1408;0.0029411765281111;-0.0019607844296842813
1409;0.003921568859368563;0.0049019609577953815
1410;-0.0058823530562222;0.0049019609577953815
1411;0.0;0.007843137718737125
1412;-0.003921568859368563;0.006862745154649019
1413;0.0;0.0019607844296842813
1414;0.0029411765281111;0.003921568859368563
1415;-0.0049019609577953815;0.0
1416;-0.013725490309298038;0.007843137718737125
1417;0.008823529817163944;0.003921568859368563
1418;-0.007843137718737125;0.009803921915590763
1419;0.0058823530562222;0.0049019609577953815
1420;-0.0058823530562222;-0.0019607844296842813
1421;0.0019607844296842813;0.006862745154649019
1422;-0.008823529817163944;0.0
1423;0.007843137718737125;0.009803921915590763
1424;0.006862745154649019;0.0049019609577953815
1425;-0.008823529817163944;0.007843137718737125
1426;0.01274509821087122;0.003921568859368563
1427;-0.0019607844296842813;0.003921568859368563
1428;0.01568627543747425;0.0049019609577953815
1429;-0.008823529817163944;0.0058823530562222
1430;0.003921568859368563;0.010784314014017582
1431;0.006862745154649019;0.0049019609577953815
1432;0.013725490309298038;-0.0029411765281111
1433;0.014705882407724857;0.008823529817163944
1434;-0.014705882407724857;0.006862745154649019
1435;0.0009803922148421407;0.0009803922148421407
1436;0.0058823530562222;0.0049019609577953815
1437;0.0058823530562222;0.0117647061124444
1438;0.007843137718737125;0.0019607844296842813
1439;0.0058823530562222;0.01568627543747425
1440;0.0058823530562222;0.0009803922148421407
1441;0.008823529817163944;0.0029411765281111
1442;0.01666666753590107;0.0
1443;-0.008823529817163944;0.0049019609577953815
1444;0.018627451732754707;0.003921568859368563
1445;-0.010784314014017582;0.0009803922148421407
1446;0.003921568859368563;0.009803921915590763
1447;0.0029411765281111;0.0009803922148421407
1448;0.019607843831181526;0.006862745154649019
1449;-0.01274509821087122;0.003921568859368563
1450;0.01274509821087122;0.0029411765281111
1451;0.01274509821087122;-0.0049019609577953815
1452;0.0009803922148421407;0.01666666753590107
1453;0.0058823530562222;0.0029411765281111
1454;-0.0058823530562222;0.008823529817163944
1455;0.006862745154649019;0.0019607844296842813
1456;0.003921568859368563;0.009803921915590763
1457;0.01666666753590107;0.0009803922148421407
1458;0.0058823530562222;0.0029411765281111
1459;0.007843137718737125;0.006862745154649019
1460;0.0058823530562222;0.008823529817163944
1461;0.007843137718737125;0.008823529817163944
1462;-0.006862745154649019;0.0049019609577953815
1463;0.0049019609577953815;0.01666666753590107
1464;0.0019607844296842813;0.008823529817163944
1465;0.007843137718737125;0.0029411765281111
1466;0.0019607844296842813;0.006862745154649019
1467;0.0009803922148421407;0.0049019609577953815
1468;0.01764705963432789;0.007843137718737125
1469;0.01764705963432789;-0.006862745154649019
1470;0.0029411765281111;0.0058823530562222
1471;0.0058823530562222;0.006862745154649019
1472;0.009803921915590763;0.006862745154649019
1473;-0.0049019609577953815;0.003921568859368563
1474;0.013725490309298038;0.0058823530562222
1475;-0.0029411765281111;0.008823529817163944
1476;-0.006862745154649019;0.010784314014017582
1477;0.009803921915590763;0.0117647061124444
1478;0.006862745154649019;0.0058823530562222
1479;0.003921568859368563;0.0058823530562222
1480;0.009803921915590763;0.0
1481;0.006862745154649019;0.0049019609577953815
1482;0.006862745154649019;0.01274509821087122
1483;-0.01568627543747425;0.006862745154649019
1484;-0.009803921915590763;0.008823529817163944
1485;0.009803921915590763;0.0049019609577953815
1486;0.0019607844296842813;0.010784314014017582
1487;0.0029411765281111;0.003921568859368563
1488;0.0058823530562222;0.010784314014017582
1489;-0.01764705963432789;0.010784314014017582
1490;-0.013725490309298038;0.0029411765281111
1491;0.0058823530562222;0.008823529817163944
1492;0.008823529817163944;0.0117647061124444
1493;0.009803921915590763;0.003921568859368563
1494;0.0;0.009803921915590763
1495;-0.0019607844296842813;-0.0029411765281111
1496;0.007843137718737125;0.0049019609577953815
1497;0.01666666753590107;0.0029411765281111
1498;0.02450980432331562;0.009803921915590763
1499;0.003921568859368563;0.0029411765281111
1500;-0.0058823530562222;0.0019607844296842813
1501;0.0019607844296842813;0.003921568859368563
1502;-0.0019607844296842813;0.0058823530562222
1503;0.007843137718737125;0.0
1504;-0.010784314014017582;0.010784314014017582
1505;0.007843137718737125;0.003921568859368563
1506;0.0019607844296842813;0.006862745154649019
1507;0.010784314014017582;0.0049019609577953815
1508;0.01666666753590107;0.008823529817163944
1509;-0.01568627543747425;0.006862745154649019
1510;0.006862745154649019;0.009803921915590763
1511;0.009803921915590763;0.0117647061124444
1512;-0.010784314014017582;0.008823529817163944
1513;0.022549020126461983;0.007843137718737125
1514;0.0313725508749485;0.006862745154649019
1515;-0.0049019609577953815;0.0019607844296842813
1516;0.010784314014017582;0.01274509821087122
1517;-0.009803921915590763;-0.003921568859368563
1518;-0.0019607844296842813;-0.0049019609577953815
1519;-0.0019607844296842813;0.0029411765281111
1520;-0.003921568859368563;0.0029411765281111
1521;-0.0029411765281111;0.0009803922148421407
1522;-0.01274509821087122;0.003921568859368563
1523;0.0009803922148421407;0.0058823530562222
1524;0.013725490309298038;0.008823529817163944
1525;0.01568627543747425;0.01274509821087122
1526;0.0029411765281111;0.003921568859368563
1527;0.009803921915590763;0.009803921915590763
1528;0.0058823530562222;0.01666666753590107
1529;0.0;0.010784314014017582
1530;0.01666666753590107;0.008823529817163944
1531;0.0117647061124444;0.006862745154649019
1532;0.008823529817163944;-0.006862745154649019
1533;-0.0019607844296842813;0.003921568859368563
1534;-0.0049019609577953815;0.008823529817163944
1535;-0.008823529817163944;0.0029411765281111
1536;0.0009803922148421407;0.0019607844296842813
1537;-0.01666666753590107;0.0029411765281111
1538;0.0049019609577953815;0.020588235929608345
1539;-0.0117647061124444;0.01568627543747425
1540;0.0009803922148421407;0.008823529817163944
1541;0.0049019609577953815;-0.0019607844296842813
1542;0.0029411765281111;0.0009803922148421407
1543;-0.0019607844296842813;0.0009803922148421407
1544;0.0009803922148421407;0.01274509821087122
1545;0.0009803922148421407;-0.0019607844296842813
1546;-0.013725490309298038;0.0029411765281111
1547;-0.007843137718737125;0.0019607844296842813
1548;0.01568627543747425;0.009803921915590763
1549;0.01274509821087122;0.009803921915590763
1550;0.003921568859368563;0.0019607844296842813
1551;0.008823529817163944;0.003921568859368563
1552;-0.014705882407724857;0.003921568859368563
1553;0.0058823530562222;0.008823529817163944
1554;0.019607843831181526;0.0
1555;0.003921568859368563;0.0058823530562222
1556;0.01764705963432789;0.0117647061124444
1557;-0.008823529817163944;0.0058823530562222
1558;0.018627451732754707;0.013725490309298038
1559;-0.0058823530562222;0.0049019609577953815
1560;0.010784314014017582;0.0117647061124444
1561;-0.0019607844296842813;0.0029411765281111
1562;0.0019607844296842813;0.013725490309298038
1563;-0.0049019609577953815;-0.006862745154649019
1564;-0.007843137718737125;0.010784314014017582
1565;0.0049019609577953815;-0.0029411765281111
1566;0.019607843831181526;0.01274509821087122
1567;0.01274509821087122;0.01274509821087122
1568;-0.008823529817163944;0.006862745154649019
1569;0.006862745154649019;0.0117647061124444
1570;-0.0058823530562222;0.01274509821087122
1571;0.009803921915590763;-0.008823529817163944
1572;-0.006862745154649019;0.006862745154649019
1573;0.010784314014017582;0.006862745154649019
1574;0.0117647061124444;0.010784314014017582
1575;-0.014705882407724857;0.008823529817163944
1576;-0.01666666753590107;0.014705882407724857
1577;0.003921568859368563;-0.0049019609577953815
1578;-0.008823529817163944;0.008823529817163944
1579;0.013725490309298038;0.0029411765281111
1580;-0.009803921915590763;-0.0049019609577953815
1581;-0.006862745154649019;0.008823529817163944
1582;0.0019607844296842813;0.007843137718737125
1583;0.0029411765281111;0.0019607844296842813
1584;0.0019607844296842813;0.003921568859368563
1585;-0.0029411765281111;0.008823529817163944
1586;0.0117647061124444;0.007843137718737125
1587;0.0;0.0019607844296842813
1588;0.0029411765281111;0.0058823530562222
1589;0.0029411765281111;0.0029411765281111
1590;0.0029411765281111;0.008823529817163944
1591;-0.0029411765281111;-0.010784314014017582
1592;-0.021568628028035164;-0.003921568859368563
1593;-0.01764705963432789;-0.0058823530562222
1594;0.009803921915590763;0.007843137718737125
1595;-0.0019607844296842813;0.0049019609577953815
1596;0.007843137718737125;0.010784314014017582
1597;0.0049019609577953815;0.0019607844296842813
1598;0.0117647061124444;0.0
1599;-0.01666666753590107;0.0049019609577953815
1600;0.008823529817163944;0.006862745154649019
1601;-0.006862745154649019;0.0009803922148421407
1602;-0.01568627543747425;0.007843137718737125
1603;0.0049019609577953815;0.0029411765281111
1604;0.01568627543747425;0.0049019609577953815
1605;0.009803921915590763;0.006862745154649019
1606;-0.006862745154649019;0.013725490309298038
1607;0.010784314014017582;-0.003921568859368563
1608;0.0009803922148421407;0.0009803922148421407
1609;0.0;-0.003921568859368563
1610;0.0058823530562222;-0.0019607844296842813
1611;0.0058823530562222;0.0
1612;0.013725490309298038;0.0029411765281111
1613;0.006862745154649019;0.007843137718737125
1614;0.0049019609577953815;0.0117647061124444
1615;-0.0019607844296842813;0.008823529817163944
1616;-0.0019607844296842813;0.010784314014017582
1617;-0.0117647061124444;0.010784314014017582
1618;0.008823529817163944;0.0058823530562222
1619;-0.007843137718737125;0.0
1620;0.0;0.0029411765281111
1621;0.0029411765281111;0.003921568859368563
1622;0.007843137718737125;0.0117647061124444
1623;0.007843137718737125;0.010784314014017582
1624;0.0117647061124444;0.0058823530562222
1625;0.0117647061124444;0.0058823530562222
1626;0.0;-0.008823529817163944
1627;0.0058823530562222;0.01274509821087122
1628;-0.01274509821087122;-0.009803921915590763
1629;0.013725490309298038;0.013725490309298038
1630;-0.0058823530562222;0.003921568859368563
1631;0.007843137718737125;0.0029411765281111
1632;-0.0029411765281111;0.008823529817163944
1633;-0.0117647061124444;0.010784314014017582
1634;-0.006862745154649019;0.0049019609577953815
1635;-0.006862745154649019;0.014705882407724857
1636;-0.0029411765281111;0.01274509821087122
1637;0.009803921915590763;0.0009803922148421407
1638;0.0058823530562222;0.0029411765281111
1639;0.0;0.008823529817163944
1640;0.014705882407724857;0.01274509821087122
1641;-0.013725490309298038;0.0009803922148421407
1642;0.0049019609577953815;0.006862745154649019
1643;0.003921568859368563;0.007843137718737125
1644;-0.0019607844296842813;0.0029411765281111
1645;0.008823529817163944;0.0117647061124444
1646;0.003921568859368563;0.006862745154649019
1647;0.0019607844296842813;0.007843137718737125
1648;0.0009803922148421407;0.007843137718737125
1649;0.013725490309298038;0.01666666753590107
1650;-0.010784314014017582;0.007843137718737125
1651;-0.006862745154649019;0.0058823530562222
1652;0.027450980618596077;0.008823529817163944
1653;0.009803921915590763;-0.0058823530562222
1654;0.013725490309298038;0.007843137718737125
1655;0.0009803922148421407;0.0049019609577953815
1656;0.01764705963432789;-0.0029411765281111
1657;-0.0019607844296842813;0.003921568859368563
1658;-0.008823529817163944;0.010784314014017582
1659;-0.0058823530562222;0.0
1660;0.0058823530562222;0.010784314014017582
1661;0.018627451732754707;0.0117647061124444
1662;0.0009803922148421407;0.003921568859368563
1663;-0.006862745154649019;0.01666666753590107
1664;-0.007843137718737125;0.0019607844296842813
1665;0.007843137718737125;0.0058823530562222
1666;-0.006862745154649019;0.009803921915590763
1667;0.009803921915590763;0.0
1668;-0.0058823530562222;0.006862745154649019
1669;0.0029411765281111;0.003921568859368563
1670;0.0029411765281111;0.0019607844296842813
1671;-0.009803921915590763;0.007843137718737125
1672;0.021568628028035164;0.007843137718737125
1673;0.0009803922148421407;0.008823529817163944
1674;0.009803921915590763;0.01274509821087122
1675;0.006862745154649019;0.006862745154649019
1676;-0.0058823530562222;0.003921568859368563
1677;-0.0058823530562222;0.0049019609577953815
1678;0.009803921915590763;-0.0029411765281111
1679;-0.008823529817163944;0.003921568859368563
1680;0.003921568859368563;-0.0058823530562222
1681;0.006862745154649019;0.009803921915590763
1682;0.003921568859368563;0.0049019609577953815
1683;0.0029411765281111;0.003921568859368563
1684;0.01666666753590107;-0.0019607844296842813
1685;0.0058823530562222;-0.0019607844296842813
1686;0.0049019609577953815;0.01274509821087122
1687;0.006862745154649019;0.009803921915590763
1688;-0.008823529817163944;0.006862745154649019
1689;-0.006862745154649019;0.0019607844296842813
1690;0.0058823530562222;-0.0019607844296842813
1691;0.007843137718737125;0.0029411765281111
1692;0.01274509821087122;0.007843137718737125
1693;0.0029411765281111;0.003921568859368563
1694;-0.0049019609577953815;0.006862745154649019
1695;0.0029411765281111;0.0117647061124444
1696;0.0049019609577953815;0.007843137718737125
1697;-0.010784314014017582;0.003921568859368563
1698;0.003921568859368563;0.008823529817163944
1699;-0.006862745154649019;0.010784314014017582
1700;0.008823529817163944;0.0009803922148421407
1701;0.01274509821087122;0.01274509821087122
1702;-0.0029411765281111;0.003921568859368563
1703;0.006862745154649019;0.0029411765281111
1704;-0.006862745154649019;0.0029411765281111
1705;0.0049019609577953815;0.010784314014017582
1706;0.013725490309298038;0.003921568859368563
1707;0.003921568859368563;0.0058823530562222
1708;-0.010784314014017582;-0.0019607844296842813
1709;0.0049019609577953815;0.01274509821087122
1710;0.01274509821087122;0.0049019609577953815
1711;-0.0058823530562222;-0.0049019609577953815
1712;-0.0049019609577953815;0.006862745154649019
1713;0.0019607844296842813;0.0058823530562222
1714;-0.010784314014017582;-0.0019607844296842813
1715;0.01568627543747425;0.010784314014017582
1716;-0.0029411765281111;0.0009803922148421407
1717;0.006862745154649019;-0.0058823530562222
1718;-0.0049019609577953815;0.006862745154649019
1719;-0.0049019609577953815;0.013725490309298038
1720;0.0058823530562222;0.006862745154649019
1721;0.009803921915590763;0.009803921915590763
1722;0.0009803922148421407;0.0019607844296842813
1723;0.01764705963432789;-0.0019607844296842813
1724;0.003921568859368563;0.01274509821087122
1725;0.003921568859368563;0.006862745154649019
1726;0.0;0.013725490309298038
1727;-0.01274509821087122;0.01568627543747425
1728;0.010784314014017582;0.006862745154649019
1729;0.008823529817163944;-0.0019607844296842813
1730;0.0019607844296842813;0.009803921915590763
1731;-0.0019607844296842813;0.0019607844296842813
1732;0.008823529817163944;0.006862745154649019
1733;-0.0049019609577953815;-0.003921568859368563
1734;-0.01274509821087122;0.0029411765281111
1735;-0.0019607844296842813;0.0058823530562222
1736;0.0235294122248888;0.01274509821087122
1737;0.0029411765281111;0.0029411765281111
1738;0.007843137718737125;0.006862745154649019
1739;-0.003921568859368563;0.007843137718737125
1740;0.01568627543747425;0.018627451732754707
1741;0.01568627543747425;0.01274509821087122
1742;0.0029411765281111;-0.0029411765281111
1743;0.01274509821087122;0.01274509821087122
1744;0.003921568859368563;0.006862745154649019
1745;0.020588235929608345;0.0
1746;-0.009803921915590763;0.0058823530562222
1747;0.008823529817163944;0.0029411765281111
1748;0.006862745154649019;0.01274509821087122
1749;0.0058823530562222;0.0019607844296842813
1750;-0.0019607844296842813;0.008823529817163944
1751;0.0019607844296842813;0.008823529817163944
1752;-0.0019607844296842813;0.0029411765281111
1753;-0.003921568859368563;0.0058823530562222
1754;-0.0029411765281111;0.0
1755;0.01568627543747425;0.007843137718737125
